loss,accuracy
0.27449825406074524,0.934999942779541
0.3686787784099579,0.9337916374206543
0.3526090681552887,0.93833327293396
0.3350665271282196,0.9371667504310608
0.3258097171783447,0.934166669845581
0.322058767080307,0.9356666207313538
0.31711724400520325,0.9345833659172058
0.3115288317203522,0.9350000023841858
0.31436601281166077,0.9371666312217712
0.3132617771625519,0.9347500801086426
0.30821195244789124,0.9353333115577698
0.30893340706825256,0.9344167113304138
0.31091323494911194,0.9369166493415833
0.3057303726673126,0.9359999299049377
0.3069721460342407,0.9314999580383301
0.3067651689052582,0.9325000643730164
0.3057484030723572,0.9340000152587891
0.30300840735435486,0.9348333477973938
0.30162036418914795,0.9330832958221436
0.30270883440971375,0.9357498288154602
0.3007437586784363,0.9335000514984131
0.30197933316230774,0.9362500309944153
0.3042566776275635,0.9348332285881042
0.30006369948387146,0.9355833530426025
0.30104610323905945,0.9345833659172058
0.29870468378067017,0.9326667189598083
0.2968694269657135,0.9365833401679993
0.2999969720840454,0.9329999089241028
0.3050278127193451,0.9311666488647461
0.29786625504493713,0.9367499947547913
0.2984459698200226,0.934499979019165
