loss,accuracy
0.26117566227912903,0.935333251953125
0.36668482422828674,0.9362083077430725
0.3354407548904419,0.934499979019165
0.31765422224998474,0.9329166412353516
0.31074029207229614,0.9309999942779541
0.30698540806770325,0.9357500076293945
0.303013414144516,0.9356667399406433
0.3000301122665405,0.9314999580383301
0.2997530996799469,0.9337499737739563
0.2976474463939667,0.9347500205039978
0.29457730054855347,0.9365000128746033
0.29214563965797424,0.9346666932106018
0.29254570603370667,0.9317500591278076
0.2916587293148041,0.937000036239624
0.2875846326351166,0.9348332285881042
0.29251646995544434,0.9360000491142273
0.28931668400764465,0.9361667037010193
0.2883058488368988,0.9345833659172058
0.285999596118927,0.9316667914390564
0.28877559304237366,0.9354166388511658
0.28715479373931885,0.9357500076293945
0.2832834720611572,0.9345832467079163
0.2844148576259613,0.9358333945274353
0.2820228636264801,0.9364166855812073
0.2836519181728363,0.9336667060852051
0.283684641122818,0.9354166984558105
0.2803471088409424,0.9365832805633545
0.28095850348472595,0.9358332753181458
0.283620148897171,0.934499979019165
0.28141793608665466,0.9337499737739563
0.2842167913913727,0.9315000176429749
