loss,accuracy
0.9465377926826477,0.5978999733924866
0.9430119395256042,0.5979499220848083
0.9417380094528198,0.5971999764442444
0.9413613080978394,0.5971249341964722
0.9408067464828491,0.5970199108123779
0.9400953650474548,0.5967832803726196
0.9396375417709351,0.5960856080055237
0.9388447999954224,0.5961498618125916
0.938653290271759,0.5955221652984619
0.938150942325592,0.5952300429344177
0.937619686126709,0.5958999395370483
0.9368380904197693,0.5957748889923096
0.936355710029602,0.5957921743392944
0.9357537627220154,0.5958641767501831
0.9354321360588074,0.5957865715026855
0.9347236752510071,0.5957186222076416
0.9340827465057373,0.595846951007843
0.9333689212799072,0.5959054231643677
0.9330531358718872,0.5961472988128662
0.9324132800102234,0.5964699387550354
