loss,accuracy
1.1417180299758911,0.5658000707626343
1.1351563930511475,0.568100094795227
1.1295968294143677,0.5710000395774841
1.125631332397461,0.5721249580383301
1.1223227977752686,0.5735799670219421
1.1186871528625488,0.573083221912384
1.115288496017456,0.5738427639007568
1.1117608547210693,0.5740624666213989
1.1085737943649292,0.5752221941947937
1.1054133176803589,0.5750399231910706
1.1023437976837158,0.5750726461410522
1.0992228984832764,0.5755998492240906
1.095956563949585,0.5755844712257385
1.0928748846054077,0.5758142471313477
1.0902127027511597,0.5758465528488159
1.0876151323318481,0.5761498212814331
1.085084080696106,0.5769586563110352
1.0824615955352783,0.5775054097175598
1.0798009634017944,0.5780050158500671
1.0774000883102417,0.5784547924995422
