loss,accuracy
0.9762401580810547,0.5989999771118164
0.9771653413772583,0.599049985408783
0.9738128185272217,0.5965333580970764
0.9725109338760376,0.5948499441146851
0.9711742401123047,0.5953800082206726
0.9699745178222656,0.5958999395370483
0.968579113483429,0.595099925994873
0.9675002098083496,0.5948874950408936
0.9662007689476013,0.5949221849441528
0.9655312895774841,0.5947299599647522
0.9646180868148804,0.5949181318283081
0.9638727307319641,0.5947666764259338
0.9633650779724121,0.5944691896438599
0.9626612067222595,0.5948286056518555
0.9619508981704712,0.5948134064674377
0.9609678387641907,0.5948688387870789
0.9601932168006897,0.5947471857070923
0.9594332575798035,0.5945834517478943
0.9588416814804077,0.5947895646095276
0.9582256078720093,0.5950151681900024
