loss,accuracy
0.9231927990913391,0.6003000140190125
0.9211549758911133,0.5988000631332397
0.9194223284721375,0.5984000563621521
0.9188639521598816,0.5972500443458557
0.918781578540802,0.596820056438446
0.9182469248771667,0.5975834131240845
0.9178968071937561,0.598343014717102
0.9173288345336914,0.5985375642776489
0.9169265031814575,0.5990667343139648
0.9166712164878845,0.5987901091575623
0.9164915680885315,0.5986183881759644
0.9161552786827087,0.5984419584274292
0.9155780076980591,0.5983848571777344
0.9150891900062561,0.5983788371086121
0.9146493673324585,0.5984736084938049
0.9141815304756165,0.5982252955436707
0.9138291478157043,0.5985473394393921
0.9135218858718872,0.5986669659614563
0.9131691455841064,0.5986897349357605
0.9128486514091492,0.5987202525138855
