loss,accuracy
0.9923381805419922,0.5949000120162964
0.9922564625740051,0.595050036907196
0.9904493093490601,0.5936334133148193
0.9890540838241577,0.5934750437736511
0.9873664975166321,0.5924999713897705
0.9853529334068298,0.5924165844917297
0.9842413663864136,0.5922713279724121
0.9847128987312317,0.5923123955726624
0.9858672022819519,0.5930665731430054
0.9881088733673096,0.5928000211715698
0.9910928010940552,0.5932363867759705
0.9952912926673889,0.5935666561126709
1.0007377862930298,0.5939461588859558
1.0068734884262085,0.5942500233650208
1.0142710208892822,0.5943532586097717
1.0229580402374268,0.5945124626159668
1.03299081325531,0.5950176119804382
1.0440150499343872,0.5951166152954102
1.0562021732330322,0.5951419472694397
1.0694562196731567,0.5953548550605774
