loss,accuracy
0.9183087348937988,0.6022000312805176
0.9136861562728882,0.6018000841140747
0.9131269454956055,0.6022334694862366
0.9127036929130554,0.6024250388145447
0.9118425250053406,0.6025201082229614
0.9112077951431274,0.6025667786598206
0.9114242792129517,0.6021572351455688
0.9127460718154907,0.6028125882148743
0.9156944155693054,0.603100061416626
0.919528603553772,0.6029400825500488
0.9247479438781738,0.6033819317817688
0.9309119582176208,0.6035082936286926
0.9386031031608582,0.6040537357330322
0.9474509954452515,0.6040999293327332
0.9577442407608032,0.6039865016937256
0.9689471125602722,0.6036497950553894
0.9818863868713379,0.6037175059318542
0.9960257411003113,0.6035054326057434
1.0117549896240234,0.6036314964294434
1.0286003351211548,0.6035099029541016
