data_loss,loss,accuracy
1.435183048248291,1.4419987201690674,0.4753999710083008
1.522266149520874,1.7160205841064453,0.47454994916915894
1.4532133340835571,1.4931261539459229,0.47230005264282227
1.4553810358047485,1.4884610176086426,0.4697999358177185
1.4532334804534912,1.4845865964889526,0.46149998903274536
1.4408247470855713,1.4693111181259155,0.47680002450942993
1.4465852975845337,1.4891074895858765,0.473300039768219
1.4515604972839355,1.490156888961792,0.478300005197525
1.4503532648086548,1.4876078367233276,0.4688999652862549
1.4532344341278076,1.4901258945465088,0.4742000699043274
1.4452098608016968,1.4826122522354126,0.4828999936580658
1.45730459690094,1.4971537590026855,0.46459999680519104
1.4505013227462769,1.4885205030441284,0.4775000214576721
1.4460524320602417,1.4837939739227295,0.47749996185302734
1.446156620979309,1.4829047918319702,0.4775000214576721
1.452054738998413,1.4915872812271118,0.4724999964237213
1.4497249126434326,1.4870821237564087,0.46549996733665466
1.450003743171692,1.4883484840393066,0.4699999690055847
1.4423165321350098,1.4798005819320679,0.47030001878738403
1.447979211807251,1.486237645149231,0.4758000373840332
1.4444671869277954,1.4826018810272217,0.4723999500274658
1.4503809213638306,1.489182710647583,0.46629995107650757
1.4462158679962158,1.4857250452041626,0.4674000144004822
1.4484434127807617,1.4860055446624756,0.4771999716758728
1.4463961124420166,1.4844846725463867,0.47310003638267517
1.4431953430175781,1.4818085432052612,0.47870001196861267
1.4468222856521606,1.4851785898208618,0.4739999771118164
1.4486703872680664,1.488417387008667,0.47760000824928284
1.4416464567184448,1.480405330657959,0.4708999693393707
1.4412457942962646,1.4797924757003784,0.47790002822875977
1.4389622211456299,1.477186918258667,0.47620001435279846
