data_loss,loss,accuracy
1.432092547416687,1.431991457939148,0.48030000925064087
1.5166566371917725,1.7151968479156494,0.4787500500679016
1.4418350458145142,1.4834864139556885,0.477899968624115
1.4379976987838745,1.469353437423706,0.4838999807834625
1.4378669261932373,1.46853768825531,0.4746999740600586
1.4481552839279175,1.4802742004394531,0.4681999683380127
1.439730167388916,1.4853686094284058,0.4642999768257141
1.44187593460083,1.482299566268921,0.46890002489089966
1.4475185871124268,1.4882103204727173,0.4700000286102295
1.4445964097976685,1.4851691722869873,0.47509998083114624
1.4392049312591553,1.4786931276321411,0.4719000458717346
1.4445849657058716,1.4852603673934937,0.47860002517700195
1.4459707736968994,1.4872686862945557,0.4745999872684479
1.4468252658843994,1.4879789352416992,0.4770999848842621
1.4414396286010742,1.482019305229187,0.47429999709129333
1.4403057098388672,1.4820330142974854,0.4812999665737152
1.4417507648468018,1.4837428331375122,0.4796999990940094
1.4413342475891113,1.4826915264129639,0.483599990606308
1.440988302230835,1.4835714101791382,0.48260003328323364
1.4367709159851074,1.479407548904419,0.4836999773979187
1.4386382102966309,1.4796563386917114,0.4841000437736511
1.4361751079559326,1.476746916770935,0.48130002617836
1.4349563121795654,1.475258469581604,0.47919997572898865
1.439674973487854,1.4799087047576904,0.4758000373840332
1.435156226158142,1.476362705230713,0.47909998893737793
1.4383937120437622,1.479434609413147,0.4742000102996826
1.4332793951034546,1.475533127784729,0.47360000014305115
1.4344984292984009,1.4739607572555542,0.4806000292301178
1.4343910217285156,1.4759405851364136,0.4772000312805176
1.4334089756011963,1.4748609066009521,0.4756999909877777
1.4285036325454712,1.4695377349853516,0.47560006380081177
