data_loss,loss,accuracy
2.594586133956909,2.5946121215820312,0.10089999437332153
2.4231348037719727,2.487436056137085,0.15609999001026154
2.144212484359741,2.282883405685425,0.20879998803138733
2.1500604152679443,2.286574363708496,0.21460001170635223
2.1410298347473145,2.2788426876068115,0.2201000154018402
2.147555112838745,2.286177158355713,0.21329998970031738
2.0472161769866943,2.1129817962646484,0.30720001459121704
1.9224402904510498,1.9493097066879272,0.34139999747276306
1.851936936378479,1.8736889362335205,0.35500001907348633
1.8157212734222412,1.8388757705688477,0.3685999810695648
1.778506875038147,1.8008254766464233,0.37369999289512634
1.7518043518066406,1.772578239440918,0.37940001487731934
1.7227684259414673,1.7425529956817627,0.3969999849796295
1.700899362564087,1.7192704677581787,0.39910000562667847
1.6896066665649414,1.7085046768188477,0.40630000829696655
1.6739524602890015,1.6943209171295166,0.4000000059604645
1.653855323791504,1.6746387481689453,0.4150000214576721
1.6360254287719727,1.656310796737671,0.41649994254112244
1.6211999654769897,1.6416339874267578,0.4213000237941742
1.616943120956421,1.6370971202850342,0.41239994764328003
1.6019461154937744,1.622070074081421,0.42250004410743713
1.5882341861724854,1.6069726943969727,0.43619999289512634
1.5746521949768066,1.594375729560852,0.4212999939918518
1.5734610557556152,1.592360019683838,0.4359000325202942
1.5662205219268799,1.5847151279449463,0.43959999084472656
1.5556190013885498,1.573512077331543,0.44209998846054077
1.5572750568389893,1.5753166675567627,0.4327000081539154
1.5490643978118896,1.568508267402649,0.44199997186660767
1.5361955165863037,1.5534145832061768,0.44530001282691956
1.535141110420227,1.55365788936615,0.4447000026702881
1.5297701358795166,1.547799825668335,0.4494999945163727
