loss,accuracy
0.00678813923150301,0.8918999433517456
0.47745633125305176,0.8381999731063843
0.606836199760437,0.8103998899459839
0.3750118911266327,0.8266999125480652
0.24778814613819122,0.8437000513076782
0.1744363158941269,0.8549000024795532
0.12376010417938232,0.860200047492981
0.08649958670139313,0.8696999549865723
0.06363989412784576,0.8744999766349792
0.04795769602060318,0.8769999742507935
0.03479969874024391,0.8786999583244324
0.03363237902522087,0.8823999166488647
0.02423175610601902,0.8818999528884888
0.02507709339261055,0.8845999836921692
0.019187720492482185,0.8853999972343445
0.014818685129284859,0.8873999714851379
0.012376147322356701,0.8878000378608704
0.018274836242198944,0.8881000280380249
0.017500028014183044,0.8897000551223755
0.01788957789540291,0.8881000280380249
0.01832091249525547,0.8893000483512878
0.017062347382307053,0.8930000066757202
0.014965975657105446,0.8921999931335449
0.01367475651204586,0.8921000361442566
0.00902952253818512,0.8946999311447144
0.007215647958219051,0.8939999341964722
0.011597840115427971,0.8937999606132507
0.016166534274816513,0.8934999704360962
0.014358088374137878,0.8940000534057617
0.0124048488214612,0.8950999975204468
0.011526240035891533,0.895799994468689
