loss,accuracy
0.010809043422341347,0.896399974822998
0.4307625889778137,0.8511999845504761
0.6365348696708679,0.817099928855896
0.3954511284828186,0.8354999423027039
0.25814932584762573,0.8479000329971313
0.17107459902763367,0.8548000454902649
0.12288393825292587,0.8623000383377075
0.0954679399728775,0.8649001121520996
0.07776112854480743,0.8661999702453613
0.06453616917133331,0.8744999170303345
0.04658610001206398,0.8790000081062317
0.03515814244747162,0.8813999891281128
0.03214683011174202,0.8857000470161438
0.0281023271381855,0.8852999806404114
0.025114810094237328,0.8851999044418335
0.019700555130839348,0.8879000544548035
0.02000626176595688,0.8901000022888184
0.01795158162713051,0.8897000551223755
0.013946913182735443,0.8916999697685242
0.014683544635772705,0.8897000551223755
0.016878465190529823,0.8933000564575195
0.01691468060016632,0.8940998911857605
0.018071098253130913,0.8937999606132507
0.020256584510207176,0.8960999250411987
0.015551728196442127,0.895099937915802
0.014295783825218678,0.8966999053955078
0.015425736084580421,0.8962000608444214
0.01656036637723446,0.8962000012397766
0.017294349148869514,0.8972999453544617
0.016801560297608376,0.8971999883651733
0.015486560761928558,0.8970999717712402
