loss,accuracy
1.0442403554916382,0.8876667022705078
0.6990151405334473,0.8990417122840881
0.5711336135864258,0.9041945338249207
0.50304114818573,0.9076666235923767
0.4601164162158966,0.9103165864944458
0.4307316839694977,0.9122916460037231
0.4095480442047119,0.9143094420433044
0.3935888707637787,0.915926992893219
0.3810432553291321,0.9171389937400818
0.3715248107910156,0.9178917407989502
0.3640833795070648,0.9186364412307739
0.35875052213668823,0.9195278882980347
0.3548223376274109,0.9202244281768799
0.3521759808063507,0.9206071496009827
0.3501870334148407,0.921200156211853
0.3492220640182495,0.9216406941413879
0.34893256425857544,0.9222255945205688
0.3492327034473419,0.9226992130279541
0.35012033581733704,0.9231624007225037
0.35156434774398804,0.9235334396362305
