loss,accuracy
1.1570065021514893,0.5544000267982483
9.602991104125977,0.4195000231266022
3.7263941764831543,0.4007999897003174
2.297423839569092,0.4571000039577484
1.7710659503936768,0.48250001668930054
1.5386192798614502,0.5217999219894409
2.421673059463501,0.5421000123023987
5.926534652709961,0.5485999584197998
11.811454772949219,0.5537999868392944
19.710269927978516,0.5583000183105469
29.075475692749023,0.5762999653816223
39.2418327331543,0.5672000050544739
49.75815200805664,0.5753999948501587
60.29161834716797,0.5807000398635864
70.68401336669922,0.5837000608444214
80.72636413574219,0.5826999545097351
89.84703826904297,0.5872999429702759
97.89601135253906,0.593000054359436
105.22074890136719,0.5921000242233276
112.02482604980469,0.5813000202178955
118.40214538574219,0.5886000394821167
124.40553283691406,0.5883000493049622
130.05641174316406,0.5990999937057495
135.4060516357422,0.5956000089645386
140.50552368164062,0.5982999801635742
145.36265563964844,0.5995999574661255
150.00103759765625,0.5983999967575073
154.46600341796875,0.5957000851631165
158.70489501953125,0.5897000432014465
162.74404907226562,0.5943999886512756
166.60812377929688,0.5942000150680542
