loss,accuracy
1.0759307146072388,0.5812000036239624
3.6313247680664062,0.47509998083114624
1.898811936378479,0.5212000012397766
1.3417489528656006,0.5474000573158264
1.2641727924346924,0.5667999982833862
1.2143542766571045,0.5664999485015869
2.039033889770508,0.5688999891281128
4.963805675506592,0.5747999548912048
9.704689979553223,0.574999988079071
15.964906692504883,0.5751000046730042
23.327770233154297,0.5794000625610352
31.119049072265625,0.5667999982833862
39.03184127807617,0.5681000351905823
46.873355865478516,0.5730999708175659
54.43901824951172,0.5878000259399414
61.62455368041992,0.5738000273704529
68.34998321533203,0.5902999639511108
74.69618225097656,0.5741999745368958
80.6404037475586,0.5875999927520752
86.19757080078125,0.5923000574111938
91.4542465209961,0.5388000011444092
96.41203308105469,0.593000054359436
101.01556396484375,0.5624999403953552
105.35250091552734,0.5821999311447144
109.44693756103516,0.5679000020027161
113.33036804199219,0.5888999700546265
116.969482421875,0.5808000564575195
120.39290618896484,0.5871999859809875
123.60179138183594,0.5819000005722046
126.65032958984375,0.5613000392913818
129.5522918701172,0.5508999824523926
