loss,accuracy
0.7605396509170532,0.6390000581741333
2.0411202907562256,0.5874000191688538
1.0429508686065674,0.5877999663352966
0.9275328516960144,0.6157000064849854
0.8686580657958984,0.6255000233650208
0.830435574054718,0.6351999640464783
0.7899577617645264,0.6374000310897827
0.7739390730857849,0.6473000049591064
0.7529019117355347,0.648300051689148
0.7392998933792114,0.6504000425338745
0.7345064878463745,0.653499960899353
0.7232095003128052,0.6541999578475952
0.7047697901725769,0.6662000417709351
0.6990097761154175,0.6633000373840332
0.6892801523208618,0.6678999066352844
0.6873348951339722,0.667699933052063
0.6783066987991333,0.6676999926567078
0.6679733395576477,0.6711000204086304
0.6717219352722168,0.6645000576972961
0.6497756242752075,0.6727999448776245
0.6510500311851501,0.6673000454902649
0.6353446245193481,0.6777999997138977
0.6298602223396301,0.675000011920929
0.6329345703125,0.6732000112533569
0.6308403611183167,0.6792000532150269
0.6140671968460083,0.6827999949455261
0.6012121438980103,0.6810999512672424
0.6017659902572632,0.6820999979972839
0.5899537205696106,0.6790000200271606
0.5861769318580627,0.6880000829696655
0.5647932291030884,0.6885999441146851
