loss,accuracy
0.9026066064834595,0.6055999994277954
3.581655502319336,0.5366999506950378
1.26712965965271,0.5385000109672546
1.1237214803695679,0.5538999438285828
1.0706485509872437,0.5728000402450562
1.027831792831421,0.5805000066757202
1.00313401222229,0.5849999785423279
0.9794650077819824,0.5874000787734985
0.9610599279403687,0.5949000120162964
0.9370932579040527,0.6092000603675842
0.9255760908126831,0.6083000302314758
0.9039720296859741,0.6139000058174133
0.8957840800285339,0.6200000047683716
0.8751913905143738,0.6232999563217163
0.8700782060623169,0.6232999563217163
0.8599413633346558,0.6133000254631042
0.8544178009033203,0.6309000253677368
0.8344930410385132,0.6274999976158142
0.8255710601806641,0.6323000192642212
0.816250205039978,0.6348999738693237
0.808708667755127,0.6351000070571899
0.7990673780441284,0.6230999827384949
0.7980133891105652,0.6464000940322876
0.7882220149040222,0.641800045967102
0.7780312299728394,0.6504000425338745
0.7702974081039429,0.6485999822616577
0.7634469270706177,0.6449000239372253
0.756125271320343,0.6421999931335449
0.747273862361908,0.654699981212616
0.729969322681427,0.6557000279426575
0.7306808233261108,0.652899980545044
