loss,accuracy
0.5191019177436829,0.692300021648407
4.644773006439209,0.5967500805854797
1.1079797744750977,0.582800030708313
0.9111593961715698,0.6014999747276306
0.8414254188537598,0.6202999949455261
0.7953125834465027,0.6341999769210815
0.7493497133255005,0.6432000398635864
0.7098959684371948,0.6559000015258789
0.6773189306259155,0.6593000292778015
0.649219810962677,0.6692000031471252
0.6252699494361877,0.669700026512146
0.6087948679924011,0.6775999665260315
0.5924935936927795,0.6811000108718872
0.5689536333084106,0.6885000467300415
0.5567694902420044,0.6869000196456909
0.5405930280685425,0.6929000020027161
0.5344089269638062,0.6917001008987427
0.5241245031356812,0.6956999897956848
0.5106241703033447,0.6991000175476074
0.5025435090065002,0.6980000138282776
0.4914831221103668,0.7011999487876892
0.48622551560401917,0.7040999531745911
0.4732896685600281,0.704800009727478
0.4673299193382263,0.6960000395774841
0.46322041749954224,0.7071999907493591
0.46500205993652344,0.7045000195503235
0.4497126042842865,0.7038999795913696
0.4453481137752533,0.7056000232696533
0.43578821420669556,0.7157000303268433
0.4242953360080719,0.7213000059127808
0.42256397008895874,0.7161000967025757
