loss,accuracy
0.19944089651107788,0.9442499279975891
0.1978597640991211,0.9440415501594543
0.19675198197364807,0.9441111087799072
0.196828231215477,0.9435833096504211
0.1969584971666336,0.9438334107398987
0.1964288055896759,0.9443055391311646
0.1962604820728302,0.9445833563804626
0.19609083235263824,0.9448646903038025
0.19562794268131256,0.9451391696929932
0.19500546157360077,0.9452418684959412
0.1947176605463028,0.9455077648162842
0.19430239498615265,0.9457292556762695
0.19398577511310577,0.9456025958061218
0.19378754496574402,0.9456011652946472
0.19369623064994812,0.9455889463424683
0.19338959455490112,0.9457240700721741
0.19317422807216644,0.9458187222480774
0.1928359717130661,0.9458749294281006
0.19254305958747864,0.9457982182502747
0.1923564225435257,0.945887565612793
