loss,accuracy
0.18634288012981415,0.9465833306312561
0.18595926463603973,0.9472917914390564
0.18621937930583954,0.9471668601036072
0.1860695630311966,0.9474999904632568
0.18563346564769745,0.9474499225616455
0.18537667393684387,0.9476805925369263
0.18550093472003937,0.9472857117652893
0.18550808727741241,0.9474687576293945
0.1854090392589569,0.9472591876983643
0.185565784573555,0.9469000101089478
0.18543092906475067,0.9468105435371399
0.1855449080467224,0.9468055367469788
0.18550074100494385,0.9465638995170593
0.1853581666946411,0.9465711712837219
0.18535025417804718,0.9466053247451782
0.18526101112365723,0.9466143250465393
0.1849910318851471,0.9468037486076355
0.18488642573356628,0.9468655586242676
0.1848876029253006,0.9468814730644226
0.18466299772262573,0.9468582272529602
