loss,accuracy
1.2481456995010376,0.6420999765396118
1.3562190532684326,0.6361499428749084
1.3656327724456787,0.6334999799728394
1.3520458936691284,0.6385999917984009
1.3450909852981567,0.6343000531196594
1.3383033275604248,0.6359000205993652
1.3375109434127808,0.6426000595092773
1.3365263938903809,0.6420000195503235
1.331170678138733,0.633400022983551
1.3316123485565186,0.6406999826431274
1.3284364938735962,0.6427000164985657
1.3287720680236816,0.6414999961853027
1.3283636569976807,0.645300030708313
1.3224295377731323,0.644599974155426
1.3251124620437622,0.6516000032424927
1.3193652629852295,0.648900032043457
1.313288927078247,0.6376000046730042
1.3210896253585815,0.6416000127792358
1.3205950260162354,0.6441999673843384
1.3160141706466675,0.6424000263214111
1.3179395198822021,0.6437000036239624
1.3110413551330566,0.640999972820282
1.3194959163665771,0.6455000042915344
1.3211568593978882,0.6488000154495239
1.3166786432266235,0.6492999792098999
1.3156883716583252,0.6464999914169312
1.3156458139419556,0.6417999863624573
1.3167179822921753,0.6474000215530396
1.3117282390594482,0.6469000577926636
1.313326358795166,0.6448999643325806
1.3144937753677368,0.6411999464035034
