data_loss,loss,accuracy
1.407790184020996,1.404003381729126,0.49289998412132263
1.463049292564392,1.669502854347229,0.4938499927520752
1.4146111011505127,1.4564647674560547,0.48410001397132874
1.4127919673919678,1.445041298866272,0.49229997396469116
1.4158351421356201,1.44930899143219,0.492000013589859
1.4219473600387573,1.4559041261672974,0.49079999327659607
1.4155833721160889,1.451099157333374,0.4851999878883362
1.4157416820526123,1.4472724199295044,0.484000027179718
1.4166256189346313,1.448554277420044,0.4829999804496765
1.4141682386398315,1.4456671476364136,0.49079999327659607
1.4102267026901245,1.4423149824142456,0.4838999807834625
1.417382001876831,1.4503384828567505,0.49289998412132263
1.4151909351348877,1.4482502937316895,0.48440003395080566
1.419647216796875,1.4538624286651611,0.49459999799728394
1.4108507633209229,1.4423633813858032,0.495699942111969
1.4053903818130493,1.4372634887695312,0.48770004510879517
1.4077410697937012,1.4408538341522217,0.4926000237464905
1.4103038311004639,1.4422568082809448,0.494299978017807
1.4117231369018555,1.4474542140960693,0.4941999912261963
1.407029628753662,1.4416613578796387,0.4953000545501709
1.4088948965072632,1.442312479019165,0.5033000111579895
1.407900094985962,1.4411505460739136,0.49239999055862427
1.4094362258911133,1.443325400352478,0.4948999881744385
1.4101130962371826,1.4432551860809326,0.4902999997138977
1.4067258834838867,1.4400389194488525,0.4934999942779541
1.4071640968322754,1.439725399017334,0.49139994382858276
1.4050893783569336,1.4394282102584839,0.4903999865055084
1.4114583730697632,1.445745587348938,0.49330005049705505
1.4063221216201782,1.4409749507904053,0.4913000166416168
1.4039223194122314,1.4377108812332153,0.4952999949455261
1.4024875164031982,1.4375908374786377,0.49320000410079956
