data_loss,loss,accuracy
1.4621180295944214,1.4691327810287476,0.4731999337673187
1.6300537586212158,2.039062976837158,0.4658999443054199
1.4896209239959717,1.529895305633545,0.4728999733924866
1.4827853441238403,1.5037841796875,0.46730002760887146
1.4961377382278442,1.520784616470337,0.47200003266334534
1.4860517978668213,1.5083096027374268,0.478300005197525
1.4836671352386475,1.507049322128296,0.4701000154018402
1.478001594543457,1.4990309476852417,0.47610002756118774
1.4717046022415161,1.491437554359436,0.4712999761104584
1.4750423431396484,1.4966328144073486,0.4702000021934509
1.4760493040084839,1.4970338344573975,0.4755000174045563
1.469258427619934,1.4904615879058838,0.46950000524520874
1.4677549600601196,1.4887288808822632,0.48410001397132874
1.4653071165084839,1.4870970249176025,0.47290000319480896
1.4597265720367432,1.479743242263794,0.47439998388290405
1.4597231149673462,1.4801896810531616,0.47940000891685486
1.4549157619476318,1.476074457168579,0.48019999265670776
1.456040620803833,1.4756433963775635,0.48130002617836
1.457176685333252,1.4777560234069824,0.48250001668930054
1.449841022491455,1.4717507362365723,0.47110000252723694
1.4517910480499268,1.4728202819824219,0.46810001134872437
1.4534765481948853,1.4761457443237305,0.47849997878074646
1.4493963718414307,1.4710485935211182,0.4700000286102295
1.4508253335952759,1.472695231437683,0.4872000217437744
1.453183889389038,1.4755938053131104,0.4785999655723572
1.454632043838501,1.4772107601165771,0.4753999710083008
1.457956075668335,1.4819955825805664,0.484000027179718
1.4438354969024658,1.4655487537384033,0.4787999987602234
1.444051742553711,1.4664196968078613,0.47210001945495605
1.4416007995605469,1.463895320892334,0.48340001702308655
1.4427413940429688,1.46438729763031,0.4836999773979187
