data_loss,loss,accuracy
1.5984678268432617,1.5996758937835693,0.4381999969482422
1.8084732294082642,2.309365749359131,0.42594996094703674
1.6222683191299438,1.6648962497711182,0.4302999973297119
1.6111599206924438,1.6323328018188477,0.4186999797821045
1.6202571392059326,1.6423267126083374,0.41259998083114624
1.6092554330825806,1.6300300359725952,0.43639999628067017
1.5979139804840088,1.6178367137908936,0.42010003328323364
1.5977628231048584,1.6172010898590088,0.4348999857902527
1.5839550495147705,1.603046178817749,0.44209998846054077
1.5815200805664062,1.6007388830184937,0.44200000166893005
1.5667226314544678,1.585590124130249,0.44249996542930603
1.5584533214569092,1.5777631998062134,0.4458000063896179
1.5512957572937012,1.5698034763336182,0.44020000100135803
1.5480250120162964,1.5659949779510498,0.45080000162124634
1.540753960609436,1.5582367181777954,0.46160000562667847
1.5292333364486694,1.5470415353775024,0.44999998807907104
1.5316110849380493,1.5494145154953003,0.46369999647140503
1.5177303552627563,1.534806728363037,0.4592999815940857
1.5118427276611328,1.5295565128326416,0.4607999920845032
1.5168468952178955,1.537211298942566,0.4666000306606293
1.508215308189392,1.526479959487915,0.4556000232696533
1.511603593826294,1.5302735567092896,0.4608999788761139
1.503881812095642,1.5225937366485596,0.45660001039505005
1.505584716796875,1.5242644548416138,0.46870002150535583
1.4968006610870361,1.5164949893951416,0.45959997177124023
1.4965343475341797,1.515336513519287,0.4629000127315521
1.4957491159439087,1.5151206254959106,0.47210001945495605
1.4879333972930908,1.507616400718689,0.4650000035762787
1.4865696430206299,1.5059577226638794,0.4706999659538269
1.498732566833496,1.519449234008789,0.4746999740600586
1.4809492826461792,1.499576449394226,0.4732000231742859
