data_loss,loss,accuracy
1.4084303379058838,1.413635015487671,0.49570003151893616
1.4654031991958618,1.7104356288909912,0.48875007033348083
1.4385919570922852,1.4795740842819214,0.4904000163078308
1.4316868782043457,1.4620767831802368,0.4927999973297119
1.438069462776184,1.4703706502914429,0.47940000891685486
1.4218957424163818,1.4497759342193604,0.48830002546310425
1.4264742136001587,1.459069013595581,0.4887000024318695
1.426330804824829,1.4544453620910645,0.48089998960494995
1.4244391918182373,1.453648328781128,0.49140000343322754
1.4291340112686157,1.4587023258209229,0.4925999641418457
1.4189038276672363,1.4461114406585693,0.4904000163078308
1.4286468029022217,1.4591821432113647,0.47279995679855347
1.4257878065109253,1.4561700820922852,0.49139994382858276
1.4183709621429443,1.446311116218567,0.4910000264644623
1.4201184511184692,1.4477410316467285,0.48990002274513245
1.4210028648376465,1.4496488571166992,0.4934999942779541
1.4144970178604126,1.4415690898895264,0.49239999055862427
1.4185802936553955,1.4466819763183594,0.48170000314712524
1.4204024076461792,1.449898362159729,0.4851999878883362
1.4268889427185059,1.4573206901550293,0.4869000017642975
1.419856309890747,1.4498043060302734,0.49080005288124084
1.4230659008026123,1.4529155492782593,0.4868999421596527
1.414065957069397,1.4446659088134766,0.48850002884864807
1.4171195030212402,1.4464503526687622,0.48330003023147583
1.412954330444336,1.4427787065505981,0.4865000247955322
1.4157370328903198,1.4461725950241089,0.4936000406742096
1.4153800010681152,1.4450347423553467,0.492499977350235
1.4150067567825317,1.44590163230896,0.49129995703697205
1.412358283996582,1.4421104192733765,0.48489999771118164
1.4124510288238525,1.4428274631500244,0.48890000581741333
1.4117865562438965,1.4423145055770874,0.49309998750686646
